order_id,user_id,product_id,quantity,purchase_date
60522,U05119,47739,2,2026-02-17
60522,U05119,66597,2,2026-02-17
60522,U05119,87521,1,2026-02-17
60522,U05119,69210,3,2026-02-17
60522,U05119,94293,2,2026-02-17
60523,U02357,64923,2,2026-02-20
60523,U02357,28975,2,2026-02-20
60523,U02357,86455,3,2026-02-20
60523,U02357,57617,3,2026-02-20
60523,U02357,107087,1,2026-02-20
60523,U02357,22651,3,2026-02-20
60524,U07225,44711,1,2026-04-17
60524,U07225,108847,1,2026-04-17
60524,U07225,50779,2,2026-04-17
60525,U05643,77929,2,2026-01-08
60525,U05643,62769,2,2026-01-08
60525,U05643,28069,3,2026-01-08
60525,U05643,90025,2,2026-01-08
60525,U05643,61492,2,2026-01-08
60525,U05643,9796,1,2026-01-08
60526,U06695,85861,3,2026-01-18
60526,U06695,88129,3,2026-01-18
60526,U06695,5099,3,2026-01-18
60527,U02730,81112,2,2025-08-04
60527,U02730,85096,1,2025-08-04
60527,U02730,74682,1,2025-08-04
60528,U00385,15945,3,2026-03-27
60528,U00385,51113,1,2026-03-27
60528,U00385,80493,3,2026-03-27
60528,U00385,58650,2,2026-03-27
60529,U08599,99946,3,2026-02-05
60529,U08599,55778,1,2026-02-05
60529,U08599,109394,1,2026-02-05
60530,U08505,53442,1,2026-01-13
60530,U08505,64502,1,2026-01-13
60530,U08505,9880,2,2026-01-13
60531,U07359,105048,3,2026-04-13
60531,U07359,32360,3,2026-04-13
60531,U07359,24520,1,2026-04-13
60532,U02427,79254,1,2026-04-14
60532,U02427,73106,1,2026-04-14
60532,U02427,97418,1,2026-04-14
60532,U02427,57762,2,2026-04-14
60532,U02427,106341,3,2026-04-14
60532,U02427,60625,1,2026-04-14
60533,U06052,17216,2,2025-11-23
60533,U06052,65376,1,2025-11-23
60533,U06052,84839,3,2025-11-23
60534,U04380,33682,3,2026-05-21
60534,U04380,65594,2,2026-05-21
60534,U04380,22368,2,2026-05-21
60534,U04380,13354,2,2026-05-21
60534,U04380,85161,2,2026-05-21
60534,U04380,69554,3,2026-05-21
60535,U05194,47117,3,2026-05-15
60535,U05194,97657,2,2026-05-15
60535,U05194,29005,2,2026-05-15
60535,U05194,107904,3,2026-05-15
60535,U05194,33253,2,2026-05-15
60536,U01680,106684,1,2026-03-19
60536,U01680,39856,2,2026-03-19
60536,U01680,11760,2,2026-03-19
60537,U00774,66548,3,2025-11-01
60537,U00774,29164,3,2025-11-01
60537,U00774,80460,3,2025-11-01
60537,U00774,65947,2,2025-11-01
60537,U00774,93260,3,2025-11-01
60538,U00327,55346,1,2025-12-17
60538,U00327,41358,2,2025-12-17
60538,U00327,95393,1,2025-12-17
60538,U00327,94750,1,2025-12-17
60538,U00327,67544,1,2025-12-17
60538,U00327,101097,1,2025-12-17
60539,U04113,59016,1,2026-07-03
60539,U04113,90580,3,2026-07-03
60540,U06077,9475,3,2025-11-04
60540,U06077,40011,3,2025-11-04
60540,U06077,109739,1,2025-11-04
60541,U03087,51849,2,2025-12-08
60541,U03087,68845,1,2025-12-08
60541,U03087,76565,2,2025-12-08
60542,U01148,17777,1,2025-12-01
60542,U01148,98105,2,2025-12-01
60542,U01148,105565,3,2025-12-01
60542,U01148,103494,1,2025-12-01
60543,U04489,85588,2,2025-08-10
60543,U04489,43456,1,2025-08-10
60543,U04489,3216,3,2025-08-10
60544,U04609,5885,2,2025-12-27
60544,U04609,59557,2,2025-12-27
60544,U04609,43201,1,2025-12-27
60544,U04609,26467,3,2025-12-27
60545,U02883,85007,2,2025-08-30
60545,U02883,9331,2,2025-08-30
60545,U02883,10669,1,2025-08-30
60545,U02883,80257,2,2025-08-30
60545,U02883,10829,3,2025-08-30
60545,U02883,31726,2,2025-08-30
60546,U01790,24685,2,2026-05-12
60546,U01790,106221,3,2026-05-12
60546,U01790,63406,2,2026-05-12
60546,U01790,87881,3,2026-05-12
60546,U01790,50606,2,2026-05-12
60547,U04065,27915,1,2026-04-07
60547,U04065,907,2,2026-04-07
60547,U04065,88783,3,2026-04-07
60547,U04065,28382,2,2026-04-07
60547,U04065,82691,3,2026-04-07
60547,U04065,55700,3,2026-04-07
60548,U05370,81015,1,2026-03-30
60548,U05370,106027,1,2026-03-30
60548,U05370,98483,1,2026-03-30
60548,U05370,27414,2,2026-03-30
60548,U05370,520,1,2026-03-30
60549,U04303,33407,1,2026-07-10
60549,U04303,35767,3,2026-07-10
60549,U04303,78956,3,2026-07-10
60550,U09670,108986,2,2026-06-24
60550,U09670,64866,3,2026-06-24
60551,U04185,20958,1,2026-04-16
60551,U04185,93842,3,2026-04-16
60551,U04185,23045,1,2026-04-16
60552,U09644,54590,1,2026-04-15
60552,U09644,17362,1,2026-04-15
60552,U09644,17796,1,2026-04-15
60552,U09644,6983,2,2026-04-15
60553,U04951,73488,1,2025-10-24
60553,U04951,18960,2,2025-10-24
60553,U04951,18364,1,2025-10-24
60554,U06779,79303,2,2025-11-21
60554,U06779,63183,2,2025-11-21
60555,U00472,37013,1,2026-05-05
60555,U00472,43209,3,2026-05-05
60555,U00472,27137,2,2026-05-05
60555,U00472,21049,1,2026-05-05
60555,U00472,36178,3,2026-05-05
60555,U00472,92435,1,2026-05-05
60556,U01823,99123,3,2026-06-05
60556,U01823,78647,2,2026-06-05
60556,U01823,7926,2,2026-06-05
60556,U01823,75199,3,2026-06-05
60556,U01823,56823,2,2026-06-05
60556,U01823,28051,2,2026-06-05
60557,U04457,32103,3,2026-04-06
60557,U04457,18535,1,2026-04-06
60558,U06186,29284,3,2025-10-07
60558,U06186,29120,1,2025-10-07
60558,U06186,103052,2,2025-10-07
60559,U04713,104245,2,2025-07-30
60559,U04713,4349,3,2025-07-30
60559,U04713,34113,2,2025-07-30
60559,U04713,29906,1,2025-07-30
60559,U04713,5380,2,2025-07-30
60560,U03253,100370,3,2025-10-13
60560,U03253,14526,1,2025-10-13
60560,U03253,89193,1,2025-10-13
60560,U03253,65646,2,2025-10-13
60560,U03253,49194,2,2025-10-13
60561,U02144,18114,2,2025-08-11
60561,U02144,9934,2,2025-08-11
60561,U02144,39706,2,2025-08-11
60561,U02144,95939,2,2025-08-11
60561,U02144,37509,1,2025-08-11
60561,U02144,27850,3,2025-08-11
60562,U04332,98292,2,2026-02-12
60562,U04332,22820,2,2026-02-12
60562,U04332,72052,3,2026-02-12
60563,U03002,85454,1,2025-09-09
60563,U03002,33498,3,2025-09-09
60563,U03002,75926,2,2025-09-09
60563,U03002,41250,3,2025-09-09
60564,U01965,84352,3,2026-02-26
60564,U01965,35392,2,2026-02-26
60564,U01965,71241,3,2026-02-26
60564,U01965,16970,2,2026-02-26
60565,U07472,87805,2,2025-11-12
60565,U07472,65261,2,2025-11-12
60565,U07472,46509,3,2025-11-12
60566,U03061,12706,2,2026-04-30
60566,U03061,70378,1,2026-04-30
60566,U03061,29742,3,2026-04-30
60566,U03061,43435,2,2026-04-30
60567,U06900,91126,1,2026-04-04
60567,U06900,52742,2,2026-04-04
60567,U06900,97150,3,2026-04-04
60568,U05850,97225,1,2026-07-13
60568,U05850,39045,2,2026-07-13
60568,U05850,104872,2,2026-07-13
60568,U05850,46159,1,2026-07-13
60568,U05850,98019,2,2026-07-13
60569,U04017,30083,3,2026-01-04
60569,U04017,2231,2,2026-01-04
60569,U04017,11147,2,2026-01-04
60569,U04017,3302,2,2026-01-04
60569,U04017,8220,2,2026-01-04
60569,U04017,48313,1,2026-01-04
60570,U02370,80732,1,2026-03-02
60570,U02370,108728,2,2026-03-02
60570,U02370,72856,3,2026-03-02
60570,U02370,28441,2,2026-03-02
60571,U00206,26766,2,2026-04-19
60571,U00206,101726,3,2026-04-19
60571,U00206,16024,3,2026-04-19
60571,U00206,60770,3,2026-04-19
60571,U00206,105434,1,2026-04-19
60572,U06909,52811,3,2025-10-11
60572,U06909,62483,3,2025-10-11
60573,U07749,58590,1,2025-11-27
60573,U07749,45778,1,2025-11-27
60573,U07749,48791,2,2025-11-27
60573,U07749,24219,2,2025-11-27
60573,U07749,98550,1,2025-11-27
60574,U06314,28140,3,2025-07-23
60574,U06314,94000,3,2025-07-23
60574,U06314,109356,2,2025-07-23
60575,U02918,58759,1,2026-04-05
60575,U02918,56179,3,2026-04-05
60575,U02918,5019,2,2026-04-05
60575,U02918,47055,3,2026-04-05
60575,U02918,104875,1,2026-04-05
60575,U02918,10570,1,2026-04-05
60576,U02164,80147,3,2026-05-19
60576,U02164,25019,1,2026-05-19
60576,U02164,31872,2,2026-05-19
60576,U02164,98907,1,2026-05-19
60576,U02164,37147,1,2026-05-19
60577,U01488,53476,2,2025-09-23
60577,U01488,34164,3,2025-09-23
60577,U01488,98432,3,2025-09-23
60578,U02046,32781,1,2026-03-08
60578,U02046,64781,2,2026-03-08
60578,U02046,48625,3,2026-03-08
60578,U02046,15945,1,2026-03-08
60578,U02046,58181,1,2026-03-08
60578,U02046,8173,1,2026-03-08
60579,U04011,20411,2,2026-02-15
60579,U04011,98767,1,2026-02-15
60579,U04011,60063,1,2026-02-15
60579,U04011,20533,1,2026-02-15
60580,U09026,100451,3,2026-01-24
60580,U09026,5399,3,2026-01-24
60580,U09026,93771,2,2026-01-24
60581,U07448,92429,2,2025-10-16
60581,U07448,35853,2,2025-10-16
60581,U07448,18525,2,2025-10-16
60582,U05188,14490,3,2026-06-05
60582,U05188,79778,3,2026-06-05
60582,U05188,41423,3,2026-06-05
60583,U03190,92882,1,2026-06-22
60583,U03190,95178,3,2026-06-22
60583,U03190,35717,3,2026-06-22
60584,U01147,16426,2,2026-04-14
60584,U01147,60774,3,2026-04-14
60584,U01147,2974,2,2026-04-14
60584,U01147,13052,3,2026-04-14
60584,U01147,87595,1,2026-04-14
60585,U08308,4755,1,2026-02-10
60585,U08308,15527,3,2026-02-10
60585,U08308,72231,3,2026-02-10
60586,U06266,10845,2,2025-09-06
60586,U06266,17865,3,2025-09-06
60586,U06266,40061,1,2025-09-06
60586,U06266,16499,3,2025-09-06
60587,U06631,62307,2,2025-08-30
60587,U06631,1423,1,2025-08-30
60587,U06631,11637,2,2025-08-30
60588,U03091,31047,2,2026-01-10
60588,U03091,70863,2,2026-01-10
60589,U08034,24439,1,2026-02-28
60589,U08034,54887,3,2026-02-28
60589,U08034,78041,1,2026-02-28
60589,U08034,10083,3,2026-02-28
60589,U08034,84543,1,2026-02-28
60590,U01566,73939,1,2026-03-03
60590,U01566,61299,2,2026-03-03
60590,U01566,81649,3,2026-03-03
60590,U01566,53260,3,2026-03-03
60590,U01566,91238,3,2026-03-03
60590,U01566,49070,2,2026-03-03
60591,U03137,93248,3,2026-04-13
60591,U03137,101820,1,2026-04-13
60591,U03137,30212,2,2026-04-13
60592,U08288,40566,2,2025-12-06
60592,U08288,107774,1,2025-12-06
60592,U08288,84862,1,2025-12-06
60592,U08288,77801,3,2025-12-06
60593,U08287,16674,1,2025-12-01
60593,U08287,462,3,2025-12-01
60594,U04944,11673,2,2026-04-02
60594,U04944,17033,3,2026-04-02
60594,U04944,39600,2,2026-04-02
60595,U02818,22737,2,2026-03-19
60595,U02818,72505,2,2026-03-19
60595,U02818,96873,2,2026-03-19
60596,U07267,3723,3,2026-04-23
60596,U07267,87875,1,2026-04-23
60596,U07267,63819,3,2026-04-23
60596,U07267,77228,2,2026-04-23
60596,U07267,85985,1,2026-04-23
60596,U07267,60542,1,2026-04-23
60597,U06810,26818,2,2025-12-24
60597,U06810,45810,1,2025-12-24
60598,U01344,94882,1,2026-04-04
60598,U01344,51990,2,2026-04-04
60598,U01344,32786,3,2026-04-04
60599,U02316,84258,3,2026-01-11
60599,U02316,33590,1,2026-01-11
60599,U02316,7746,3,2026-01-11
60599,U02316,26808,1,2026-01-11
60599,U02316,101944,3,2026-01-11
60600,U04532,63031,1,2025-10-20
60600,U04532,105935,2,2025-10-20
60600,U04532,85411,2,2025-10-20
60600,U04532,50835,1,2025-10-20
60600,U04532,30642,2,2025-10-20
60600,U04532,22444,2,2025-10-20
60601,U05048,96630,3,2026-02-22
60601,U05048,69254,2,2026-02-22
60601,U05048,65879,1,2026-02-22
60601,U05048,69963,3,2026-02-22
60601,U05048,21334,1,2026-02-22
60601,U05048,44838,3,2026-02-22
60602,U00511,70709,2,2026-02-19
60602,U00511,54425,1,2026-02-19
60602,U00511,96435,1,2026-02-19
60602,U00511,52429,1,2026-02-19
60603,U03980,71069,3,2025-12-14
60603,U03980,98189,2,2025-12-14
60603,U03980,109805,2,2025-12-14
60603,U03980,89499,2,2025-12-14
60604,U03063,5996,2,2025-08-24
60604,U03063,85928,2,2025-08-24
60604,U03063,16700,2,2025-08-24
60605,U06111,97328,3,2025-12-14
60605,U06111,30612,1,2025-12-14
60605,U06111,78111,2,2025-12-14
60605,U06111,18703,2,2025-12-14
60605,U06111,4690,2,2025-12-14
60605,U06111,8860,3,2025-12-14
60606,U05399,12876,3,2025-07-22
60606,U05399,20816,3,2025-07-22
60606,U05399,69171,2,2025-07-22
60606,U05399,101524,3,2025-07-22
60606,U05399,96599,2,2025-07-22
60607,U05800,94851,1,2025-07-17
60607,U05800,39395,3,2025-07-17
60608,U06496,63360,2,2026-06-04
60608,U06496,11896,2,2026-06-04
60608,U06496,37072,3,2026-06-04
60608,U06496,108277,3,2026-06-04
60608,U06496,96144,2,2026-06-04
60608,U06496,22705,3,2026-06-04
60609,U05559,99002,3,2025-11-10
60609,U05559,13750,2,2025-11-10
60609,U05559,53228,3,2025-11-10
60609,U05559,7521,2,2025-11-10
60609,U05559,98582,2,2025-11-10
60609,U05559,2241,1,2025-11-10
60610,U07305,83026,2,2025-09-20
60610,U07305,36318,2,2025-09-20
60610,U07305,82378,2,2025-09-20
60610,U07305,14760,3,2025-09-20
60610,U07305,93290,3,2025-09-20
60611,U05327,49917,1,2025-08-07
60611,U05327,73573,3,2025-08-07
60611,U05327,1577,2,2025-08-07
60612,U08300,108410,3,2025-11-08
60612,U08300,12842,1,2025-11-08
60612,U08300,36982,3,2025-11-08
60613,U02230,31116,1,2026-04-03
60613,U02230,65360,1,2026-04-03
60613,U02230,90680,2,2026-04-03
60613,U02230,8823,2,2026-04-03
60613,U02230,66778,1,2026-04-03
60614,U02075,1300,3,2025-10-01
60614,U02075,57024,3,2025-10-01
60614,U02075,64836,1,2025-10-01
60614,U02075,76604,2,2025-10-01
60615,U08581,42605,3,2026-05-29
60615,U08581,87929,2,2026-05-29
60615,U08581,36073,2,2026-05-29
60615,U08581,35491,2,2026-05-29
60616,U03761,49987,3,2026-06-19
60616,U03761,69191,1,2026-06-19
60616,U03761,102507,2,2026-06-19
60617,U08949,3501,2,2025-08-13
60617,U08949,103297,2,2025-08-13
60617,U08949,4073,3,2025-08-13
60617,U08949,863,3,2025-08-13
60617,U08949,41814,1,2025-08-13
60617,U08949,2411,2,2025-08-13
60618,U07492,84655,2,2025-09-15
60618,U07492,99543,2,2025-09-15
60618,U07492,77132,1,2025-09-15
60619,U03471,83824,2,2025-09-04
60619,U03471,60540,1,2025-09-04
60620,U06995,32893,2,2025-11-10
60620,U06995,341,3,2025-11-10
60620,U06995,8949,3,2025-11-10
60620,U06995,5217,3,2025-11-10
60620,U06995,52664,1,2025-11-10
60620,U06995,84879,2,2025-11-10
60621,U04742,88081,1,2026-06-06
60621,U04742,31217,1,2026-06-06
60621,U04742,48888,1,2026-06-06
60622,U02231,358,2,2026-07-01
60622,U02231,33318,3,2026-07-01
60622,U02231,17403,2,2026-07-01
60623,U07699,9832,1,2026-01-05
60623,U07699,44992,2,2026-01-05
60623,U07699,30818,2,2026-01-05
60623,U07699,22753,1,2026-01-05
60624,U09350,38508,3,2025-12-04
60624,U09350,53344,3,2025-12-04
60624,U09350,66184,1,2025-12-04
60624,U09350,76963,1,2025-12-04
60624,U09350,95349,3,2025-12-04
60624,U09350,9800,1,2025-12-04
60625,U03864,91085,3,2026-06-13
60625,U03864,61593,1,2026-06-13
60625,U03864,7521,1,2026-06-13
60625,U03864,29063,3,2026-06-13
60625,U03864,79829,2,2026-06-13
60625,U03864,28073,3,2026-06-13
60626,U01250,42887,1,2025-12-25
60626,U01250,108339,2,2025-12-25
60626,U01250,17514,2,2025-12-25
60626,U01250,64408,3,2025-12-25
60626,U01250,43304,1,2025-12-25
60626,U01250,66154,2,2025-12-25
60627,U01431,62195,1,2026-06-24
60627,U01431,33439,1,2026-06-24
60627,U01431,40667,2,2026-06-24
60628,U00043,93236,2,2026-07-09
60628,U00043,92616,3,2026-07-09
60628,U00043,55640,1,2026-07-09
60629,U09225,29122,2,2026-02-16
60629,U09225,9666,2,2026-02-16
60630,U07679,73353,1,2025-11-09
60630,U07679,107265,1,2025-11-09
60630,U07679,32868,2,2025-11-09
60630,U07679,39248,1,2025-11-09
60630,U07679,101615,2,2025-11-09
60630,U07679,101584,2,2025-11-09
60631,U03839,85108,1,2026-01-03
60631,U03839,9648,3,2026-01-03
60631,U03839,79176,3,2026-01-03
60631,U03839,101691,2,2026-01-03
60632,U02992,107047,3,2026-02-08
60632,U02992,17383,1,2026-02-08
60632,U02992,73735,2,2026-02-08
60632,U02992,95478,1,2026-02-08
60633,U07915,109473,2,2026-05-07
60633,U07915,44213,1,2026-05-07
60633,U07915,33436,1,2026-05-07
60634,U06926,86309,3,2026-07-08
60634,U06926,13905,2,2026-07-08
60634,U06926,49325,1,2026-07-08
60634,U06926,80341,1,2026-07-08
60634,U06926,75388,1,2026-07-08
60635,U09191,3214,1,2026-01-05
60635,U09191,96154,2,2026-01-05
60635,U09191,33086,1,2026-01-05
60635,U09191,81613,2,2026-01-05
60636,U00556,73115,2,2025-08-27
60636,U00556,62555,1,2025-08-27
60636,U00556,107603,2,2025-08-27
60636,U00556,96662,3,2025-08-27
60637,U04701,12474,3,2026-07-10
60637,U04701,80574,2,2026-07-10
60638,U07951,68941,1,2026-02-02
60638,U07951,100177,1,2026-02-02
60638,U07951,109153,2,2026-02-02
60638,U07951,4554,3,2026-02-02
60638,U07951,70097,2,2026-02-02
60639,U02891,47432,1,2026-05-27
60639,U02891,40628,1,2026-05-27
60639,U02891,11000,3,2026-05-27
60639,U02891,84890,3,2026-05-27
60640,U06173,36265,3,2025-09-22
60640,U06173,8701,2,2025-09-22
60640,U06173,1581,3,2025-09-22
60641,U09259,79000,2,2026-03-03
60641,U09259,108984,3,2026-03-03
60641,U09259,104321,3,2026-03-03
60642,U03128,50930,3,2025-10-22
60642,U03128,15714,2,2025-10-22
60642,U03128,31374,3,2025-10-22
60642,U03128,66964,3,2025-10-22
60642,U03128,13835,2,2025-10-22
60642,U03128,29545,3,2025-10-22
60643,U03915,104410,3,2026-05-20
60643,U03915,17926,2,2026-05-20
60643,U03915,36409,1,2026-05-20
60643,U03915,90860,3,2026-05-20
60643,U03915,41194,1,2026-05-20
60643,U03915,88030,3,2026-05-20
60644,U04993,76728,3,2025-08-11
60644,U04993,6320,2,2025-08-11
60644,U04993,103890,2,2025-08-11
60644,U04993,107714,1,2025-08-11
60644,U04993,100202,1,2025-08-11
60644,U04993,28315,2,2025-08-11
60645,U09275,797,2,2025-08-04
60645,U09275,99869,3,2025-08-04
60646,U07519,3262,2,2025-10-06
60646,U07519,66126,2,2025-10-06
60647,U02035,23526,2,2025-11-15
60647,U02035,47302,3,2025-11-15
60647,U02035,84518,3,2025-11-15
60648,U03167,58212,1,2026-03-31
60648,U03167,60676,1,2026-03-31
60648,U03167,51824,1,2026-03-31
60649,U09305,60080,1,2025-08-10
60649,U09305,81648,3,2025-08-10
60649,U09305,1936,2,2025-08-10
60649,U09305,16314,3,2025-08-10
60649,U09305,39516,2,2025-08-10
60650,U01178,108993,3,2026-01-07
60650,U01178,54249,2,2026-01-07
60651,U08049,30638,2,2026-02-13
60651,U08049,100550,3,2026-02-13
60651,U08049,98932,1,2026-02-13
60652,U01851,85934,3,2025-12-26
60652,U01851,108854,2,2025-12-26
60652,U01851,101927,1,2025-12-26
60652,U01851,90345,2,2025-12-26
60653,U01899,76387,1,2026-07-04
60653,U01899,41363,3,2026-07-04
60653,U01899,10075,2,2026-07-04
60653,U01899,57682,3,2026-07-04
60653,U01899,31568,2,2026-07-04
60653,U01899,83253,3,2026-07-04
60654,U09007,32795,1,2025-12-16
60654,U09007,96483,1,2025-12-16
60654,U09007,71325,2,2025-12-16
60654,U09007,65271,1,2025-12-16
60655,U04292,52564,1,2026-07-05
60655,U04292,70040,3,2026-07-05
60656,U09693,36534,2,2026-04-23
60656,U09693,81710,1,2026-04-23
60656,U09693,70789,2,2026-04-23
60657,U03506,71812,3,2026-03-31
60657,U03506,45688,2,2026-03-31
60657,U03506,35614,3,2026-03-31
60657,U03506,76339,2,2026-03-31
60657,U03506,14988,1,2026-03-31
60657,U03506,12317,3,2026-03-31
60658,U00898,85794,1,2025-09-17
60658,U00898,64354,1,2025-09-17
60658,U00898,43048,3,2025-09-17
60658,U00898,78383,2,2025-09-17
60658,U00898,105539,2,2025-09-17
60659,U07482,21277,2,2025-11-12
60659,U07482,92773,3,2025-11-12
60660,U04116,3273,2,2026-01-10
60660,U04116,53965,2,2026-01-10
60660,U04116,103373,1,2026-01-10
60661,U07216,16605,1,2026-03-27
60661,U07216,62385,3,2026-03-27
60661,U07216,50476,3,2026-03-27
60661,U07216,57663,1,2026-03-27
60661,U07216,89316,3,2026-03-27
60662,U01183,91794,1,2026-02-21
60662,U01183,30430,1,2026-02-21
60662,U01183,63818,1,2026-02-21
60662,U01183,85572,2,2026-02-21
60663,U04771,38040,3,2026-06-15
60663,U04771,35312,2,2026-06-15
60663,U04771,31,2,2026-06-15
60663,U04771,54651,2,2026-06-15
60663,U04771,2385,3,2026-06-15
60663,U04771,104807,3,2026-06-15
60664,U06899,105958,2,2025-08-11
60664,U06899,93542,1,2025-08-11
60664,U06899,41019,2,2025-08-11
60664,U06899,35229,1,2025-08-11
60664,U06899,25430,2,2025-08-11
60665,U00301,51730,3,2025-08-16
60665,U00301,71002,3,2025-08-16
60665,U00301,97602,1,2025-08-16
60665,U00301,63957,2,2025-08-16
60665,U00301,5361,2,2025-08-16
60665,U00301,2622,3,2025-08-16
60666,U04383,103087,1,2026-03-16
60666,U04383,13807,2,2026-03-16
60666,U04383,98363,1,2026-03-16
60667,U05888,53375,3,2026-03-01
60667,U05888,89383,3,2026-03-01
60667,U05888,39988,1,2026-03-01
60667,U05888,104540,2,2026-03-01
60667,U05888,9318,1,2026-03-01
60668,U04734,89141,1,2026-06-16
60668,U04734,45949,3,2026-06-16
60669,U07343,6171,2,2025-10-23
60669,U07343,23035,1,2025-10-23
60669,U07343,87359,2,2025-10-23
60669,U07343,92621,2,2025-10-23
60670,U00212,54215,2,2025-11-08
60670,U00212,50787,1,2025-11-08
60670,U00212,15507,3,2025-11-08
60670,U00212,81307,1,2025-11-08
60670,U00212,62012,1,2025-11-08
60671,U01919,3416,1,2026-02-18
60671,U01919,51812,1,2026-02-18
60671,U01919,37476,1,2026-02-18
60671,U01919,23804,2,2026-02-18
60671,U01919,21398,3,2026-02-18
60672,U06724,108462,2,2026-04-10
60672,U06724,58634,1,2026-04-10
60672,U06724,71414,1,2026-04-10
60672,U06724,12598,2,2026-04-10
60672,U06724,76264,1,2026-04-10
60673,U07971,27972,2,2025-10-24
60673,U07971,76612,3,2025-10-24
60673,U07971,33636,2,2025-10-24
60673,U07971,22549,1,2025-10-24
60673,U07971,54194,3,2025-10-24
60673,U07971,74752,1,2025-10-24
60674,U04420,23637,1,2026-06-24
60674,U04420,29697,3,2026-06-24
60674,U04420,94669,3,2026-06-24
60674,U04420,83567,1,2026-06-24
60675,U05364,21639,3,2026-05-31
60675,U05364,12347,3,2026-05-31
60675,U05364,84087,3,2026-05-31
60675,U05364,88711,3,2026-05-31
60675,U05364,18977,1,2026-05-31
60675,U05364,18543,3,2026-05-31
60676,U09318,89340,3,2026-03-30
60676,U09318,63060,2,2026-03-30
60676,U09318,78976,3,2026-03-30
60676,U09318,78254,3,2026-03-30
60676,U09318,38381,2,2026-03-30
60677,U05352,66526,1,2026-05-17
60677,U05352,40926,2,2026-05-17
60677,U05352,68330,1,2026-05-17
60678,U02480,55653,1,2025-09-14
60678,U02480,14401,3,2025-09-14
60678,U02480,80105,3,2025-09-14
60678,U02480,83464,2,2025-09-14
60678,U02480,106878,2,2025-09-14
60679,U00969,99406,3,2026-07-07
60679,U00969,12274,3,2026-07-07
60679,U00969,17274,2,2026-07-07
60679,U00969,55727,1,2026-07-07
60679,U00969,5804,3,2026-07-07
60680,U05141,6305,2,2026-02-23
60680,U05141,70493,3,2026-02-23
60681,U00197,27071,1,2025-08-18
60681,U00197,94431,2,2025-08-18
60681,U00197,94367,1,2025-08-18
60682,U00863,75014,2,2026-06-17
60682,U00863,28474,2,2026-06-17
60682,U00863,23858,1,2026-06-17
60682,U00863,21234,1,2026-06-17
60683,U07193,105587,1,2026-04-26
60683,U07193,20987,1,2026-04-26
60683,U07193,7955,1,2026-04-26
60683,U07193,70660,1,2026-04-26
60683,U07193,15760,2,2026-04-26
60683,U07193,78954,1,2026-04-26
60684,U00117,5269,2,2026-04-17
60684,U00117,100973,2,2026-04-17
60684,U00117,28241,1,2026-04-17
60684,U00117,25409,3,2026-04-17
60684,U00117,57660,1,2026-04-17
60685,U03624,102614,2,2026-04-21
60685,U03624,83630,1,2026-04-21
60685,U03624,74147,2,2026-04-21
60685,U03624,68036,2,2026-04-21
60686,U08296,40756,3,2026-07-01
60686,U08296,7740,3,2026-07-01
60687,U01790,91856,2,2025-08-20
60687,U01790,93204,3,2025-08-20
60688,U07998,96357,1,2026-04-17
60688,U07998,71881,2,2026-04-17
60688,U07998,22429,3,2026-04-17
60688,U07998,29372,2,2026-04-17
60688,U07998,72138,2,2026-04-17
60689,U08389,96865,3,2026-02-05
60689,U08389,37601,2,2026-02-05
60689,U08389,14809,2,2026-02-05
60689,U08389,34080,1,2026-02-05
60689,U08389,53670,1,2026-02-05
60690,U05206,46514,3,2025-07-21
60690,U05206,86486,3,2025-07-21
60690,U05206,37611,1,2025-07-21
60690,U05206,63221,3,2025-07-21
60691,U09219,80203,2,2025-11-21
60691,U09219,15243,2,2025-11-21
60691,U09219,37311,3,2025-11-21
60691,U09219,99351,3,2025-11-21
60691,U09219,102446,3,2025-11-21
60692,U08492,96768,3,2026-01-23
60692,U08492,41316,1,2026-01-23
60692,U08492,19588,2,2026-01-23
60693,U06328,83650,3,2025-10-26
60693,U06328,57742,2,2025-10-26
60694,U02478,83163,1,2026-01-04
60694,U02478,88331,3,2026-01-04
60694,U02478,31767,2,2026-01-04
60694,U02478,35448,3,2026-01-04
60694,U02478,44555,1,2026-01-04
60694,U02478,84483,1,2026-01-04
60695,U05848,73670,2,2026-04-24
60695,U05848,96782,2,2026-04-24
60695,U05848,56410,1,2026-04-24
60695,U05848,87060,1,2026-04-24
60695,U05848,49669,1,2026-04-24
60695,U05848,2764,3,2026-04-24
60696,U00922,48724,3,2026-02-06
60696,U00922,109520,2,2026-02-06
60696,U00922,47838,2,2026-02-06
60696,U00922,98859,1,2026-02-06
60697,U03314,79236,3,2025-08-26
60697,U03314,48356,3,2025-08-26
60697,U03314,53280,2,2025-08-26
60697,U03314,9670,3,2025-08-26
60698,U01033,15008,1,2026-01-15
60698,U01033,65064,1,2026-01-15
60699,U05415,59445,3,2025-10-18
60699,U05415,101757,2,2025-10-18
60699,U05415,46877,3,2025-10-18
60700,U04023,51031,1,2026-04-10
60700,U04023,79191,2,2026-04-10
60700,U04023,75815,2,2026-04-10
60700,U04023,35998,3,2026-04-10
60701,U04373,18265,3,2025-12-22
60701,U04373,52721,2,2025-12-22
60701,U04373,82665,3,2025-12-22
60701,U04373,54535,1,2025-12-22
60701,U04373,43634,3,2025-12-22
60701,U04373,107787,3,2025-12-22
60702,U03995,26935,2,2025-12-11
60702,U03995,5303,1,2025-12-11
